Assay_Type_s	BioSample_s	Experiment_s	InsertSize_l	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	collection_date_s	environment_biome_s	environment_feature_s	environment_material_s	environmental_package_s	geographic_location_country_and_or_sea_s	geographic_location_latitude_s	geographic_location_longitude_s	investigation_type_s	project_name_s	sequencing_method_s	AssemblyName_s	BioProject_s	Center_Name_s	Consent_s	Organism_s	Platform_s	SRA_Study_s	g1k_analysis_group_s	g1k_pop_code_s	source_s
WGS	SAMEA3323635	ERX924916	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	506	277	2015-04-04	ERR843928	ERS698669	17	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323636	ERX924917	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	686	331	2015-04-04	ERR843929	ERS698670	18	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323637	ERX924918	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	540	265	2015-04-04	ERR843930	ERS698671	19	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323638	ERX924919	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	668	336	2015-04-04	ERR843931	ERS698672	20	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323643	ERX924924	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	397	199	2015-04-04	ERR843936	ERS698677	25	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323644	ERX924925	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	186	100	2015-04-04	ERR843937	ERS698678	26	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323647	ERX924928	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	197	107	2015-04-04	ERR843940	ERS698681	29	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323648	ERX924929	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	225	116	2015-04-04	ERR843941	ERS698682	30	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323649	ERX924930	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	249	133	2015-04-04	ERR843942	ERS698683	31	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323653	ERX924934	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	412	206	2015-04-04	ERR843946	ERS698687	35	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323654	ERX924935	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	590	283	2015-04-04	ERR843947	ERS698688	36	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323656	ERX924937	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	657	327	2015-04-04	ERR843949	ERS698690	38	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323664	ERX924945	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	629	328	2015-04-04	ERR843957	ERS698698	46	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323665	ERX924946	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	906	472	2015-04-04	ERR843958	ERS698699	47	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323667	ERX924948	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	698	369	2015-04-04	ERR843960	ERS698701	49	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323669	ERX924950	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	1105	635	2015-04-04	ERR843962	ERS698703	51	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323670	ERX924951	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	706	369	2015-04-04	ERR843963	ERS698704	52	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323671	ERX924952	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	983	537	2015-04-04	ERR843964	ERS698705	53	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323672	ERX924953	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	542	288	2015-04-04	ERR843965	ERS698706	54	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323675	ERX924956	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	550	297	2015-04-04	ERR843968	ERS698709	57	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323676	ERX924957	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	486	284	2015-04-04	ERR843969	ERS698710	58	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323677	ERX924958	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	625	336	2015-04-04	ERR843970	ERS698711	59	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323680	ERX924961	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	860	464	2015-04-04	ERR843973	ERS698714	62	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323681	ERX924962	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	380	204	2015-04-04	ERR843974	ERS698715	63	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323682	ERX924963	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	636	334	2015-04-04	ERR843975	ERS698716	64	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323620	ERX924901	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	242	124	2015-04-04	ERR843913	ERS698654	2	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323621	ERX924902	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	176	84	2015-04-04	ERR843914	ERS698655	3	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323687	ERX924968	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	563	320	2015-04-04	ERR843980	ERS698721	69	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323689	ERX924970	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	563	319	2015-04-04	ERR843982	ERS698723	71	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323692	ERX924973	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	606	358	2015-04-04	ERR843985	ERS698726	74	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323696	ERX924977	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	520	316	2015-04-04	ERR843989	ERS698730	78	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323699	ERX924980	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	723	356	2015-04-04	ERR843992	ERS698733	81	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323700	ERX924981	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	288	143	2015-04-04	ERR843993	ERS698734	82	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323711	ERX924992	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	804	400	2015-04-04	ERR844004	ERS698745	93	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323713	ERX924994	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	506	275	2015-04-04	ERR844006	ERS698747	95	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323714	ERX924995	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	652	377	2015-04-04	ERR844007	ERS698748	96	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323716	ERX924997	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	289	141	2015-04-04	ERR844009	ERS698750	98	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323717	ERX924998	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	638	368	2015-04-04	ERR844010	ERS698751	99	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323719	ERX925000	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	657	313	2015-04-04	ERR844012	ERS698753	101	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323727	ERX925008	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	574	350	2015-04-04	ERR844020	ERS698761	109	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323728	ERX925009	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	564	345	2015-04-04	ERR844021	ERS698762	110	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323732	ERX925013	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	575	272	2015-04-04	ERR844025	ERS698766	114	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323733	ERX925014	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	451	216	2015-04-04	ERR844026	ERS698767	115	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323735	ERX925016	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	469	297	2015-04-04	ERR844028	ERS698769	117	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323736	ERX925017	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	472	265	2015-04-04	ERR844029	ERS698770	118	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323737	ERX925018	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	644	368	2015-04-04	ERR844030	ERS698771	119	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323740	ERX925021	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	613	361	2015-04-04	ERR844033	ERS698774	122	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323741	ERX925022	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	633	392	2015-04-04	ERR844034	ERS698775	123	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323743	ERX925024	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	578	341	2015-04-04	ERR844036	ERS698777	125	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323744	ERX925025	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	379	188	2015-04-04	ERR844037	ERS698778	126	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323745	ERX925026	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	374	182	2015-04-04	ERR844038	ERS698779	127	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323746	ERX925027	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	343	174	2015-04-04	ERR844039	ERS698780	128	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323626	ERX924907	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	368	175	2015-04-04	ERR843919	ERS698660	8	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323629	ERX924910	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	525	260	2015-04-04	ERR843922	ERS698663	11	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323630	ERX924911	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	371	193	2015-04-04	ERR843923	ERS698664	12	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323631	ERX924912	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	636	295	2015-04-04	ERR843924	ERS698665	13	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323632	ERX924913	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	289	148	2015-04-04	ERR843925	ERS698666	14	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323633	ERX924914	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	912	462	2015-04-04	ERR843926	ERS698667	15	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323639	ERX924920	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	763	412	2015-04-04	ERR843932	ERS698673	21	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
WGS	SAMEA3323640	ERX924921	350	PAIRED	MDA	METAGENOMIC	NEBNext	2015-04-04	490	266	2015-04-04	ERR843933	ERS698674	22	2011	9003	stool sample	stool sample	human-gut	United Kingdom	52.08675	0.171567	metagenome	IBD virome	Illumina MiSeq 2x250	<not provided>	PRJEB7772	WASHINGTON UNIVERSITY  SCHOOL OF MEDICINE	public	Homo sapiens	ILLUMINA	ERP008725	<not provided>	<not provided>	<not provided>
